permco,permno,gvkey,comnam,filename,date_call,year_call,month_call,day_call,presentation_found,q&a_found,E_call,S_call,G_call,pres_E_call,pres_S_call,pres_G_call,qa_E_call,qa_S_call,qa_G_call
8125,10182,012171,TECH DATA CORP,929355.txt,26aug2004,2004,8,26,1,1,0.23973609507083893,0.3915160894393921,0.3348742723464966,0.21470147371292114,0.41333726048469543,0.3874385952949524,0.21782270073890686,0.32887500524520874,0.25707298517227173
8125,10182,012171,TECH DATA CORP,966529.txt,23nov2004,2004,11,23,1,1,0.1797214150428772,0.3603322505950928,0.35351261496543884,0.17821580171585083,0.38632169365882874,0.38409024477005005,0.18321292102336884,0.32561856508255005,0.3016781806945801
8125,10182,012171,TECH DATA CORP,1022913.txt,10mar2005,2005,3,10,1,1,0.20767414569854736,0.3675938844680786,0.3414933383464813,0.17502589523792267,0.3721688687801361,0.3763814866542816,0.22300001978874207,0.3414855897426605,0.28787678480148315
8125,10182,012171,TECH DATA CORP,1068200.txt,26may2005,2005,5,26,1,1,0.24169033765792847,0.388363778591156,0.34857213497161865,0.20499509572982788,0.37919074296951294,0.3581416606903076,0.24088984727859497,0.3620590567588806,0.31802883744239807
8125,10182,012171,TECH DATA CORP,1117789.txt,25aug2005,2005,8,25,1,1,0.23732784390449524,0.39196497201919556,0.3500789701938629,0.23113785684108734,0.4030337631702423,0.35849446058273315,0.22886784374713898,0.360392302274704,0.3202939033508301
8125,10182,012171,TECH DATA CORP,1161895.txt,22nov2005,2005,11,22,1,1,0.2106139361858368,0.3866189420223236,0.35287410020828247,0.2104879766702652,0.3855307102203369,0.36754077672958374,0.20035991072654724,0.368134081363678,0.32982107996940613
8125,10182,012171,TECH DATA CORP,1221461.txt,08mar2006,2006,3,8,1,1,0.22469866275787354,0.382563054561615,0.3494497537612915,0.18153327703475952,0.37678852677345276,0.36992621421813965,0.23268872499465942,0.34517553448677063,0.29205626249313354
8125,10182,012171,TECH DATA CORP,1314976.txt,23may2006,2006,5,23,1,1,0.2210155576467514,0.37213000655174255,0.3411809206008911,0.19614455103874207,0.3729250729084015,0.3579478859901428,0.22652903199195862,0.34063220024108887,0.2970812916755676
8125,10182,012171,TECH DATA CORP,1363375.txt,23aug2006,2006,8,23,1,1,0.22644498944282532,0.392909973859787,0.3619486093521118,0.19784319400787354,0.3823300004005432,0.3774295747280121,0.24505236744880676,0.3838588297367096,0.3346859812736511
8125,10182,012171,TECH DATA CORP,1404379.txt,21nov2006,2006,11,21,1,1,0.20611757040023804,0.3832463026046753,0.3723793625831604,0.18503162264823914,0.3889004588127136,0.38535967469215393,0.2064162790775299,0.36174267530441284,0.3483678698539734
8125,10182,012171,TECH DATA CORP,1477484.txt,08mar2007,2007,3,8,1,1,0.19861945509910583,0.3837432265281677,0.37557321786880493,0.17888440191745758,0.3905773162841797,0.38430681824684143,0.19929297268390656,0.358348548412323,0.3524208068847656
8125,10182,012171,TECH DATA CORP,1552991.txt,22may2007,2007,5,22,1,1,0.20932349562644958,0.4112374782562256,0.36915504932403564,0.18509197235107422,0.39811038970947266,0.3739221394062042,0.21578878164291382,0.39076194167137146,0.3347986042499542
8125,10182,012171,TECH DATA CORP,1617679.txt,22aug2007,2007,8,22,1,1,0.2185821533203125,0.3863682150840759,0.3512454628944397,0.18217654526233673,0.3866005539894104,0.3649810552597046,0.22794392704963684,0.37133538722991943,0.33028221130371094
8125,10182,012171,TECH DATA CORP,1670063.txt,27nov2007,2007,11,27,1,1,0.2004891037940979,0.37818843126296997,0.34001532196998596,0.16793671250343323,0.3666048049926758,0.34760582447052,0.2056981772184372,0.35562199354171753,0.3116346001625061
8125,10182,012171,TECH DATA CORP,1758608.txt,04mar2008,2008,3,4,1,1,0.1982296258211136,0.39436987042427063,0.3791674077510834,0.17446766793727875,0.3808302879333496,0.3622174859046936,0.20025362074375153,0.3701390027999878,0.36005160212516785
8125,10182,012171,TECH DATA CORP,1837639.txt,22may2008,2008,5,22,1,1,0.20003677904605865,0.3958541452884674,0.36426109075546265,0.17470082640647888,0.38021600246429443,0.3657209277153015,0.20160794258117676,0.36871403455734253,0.32956576347351074
8125,10182,012171,TECH DATA CORP,1910603.txt,21aug2008,2008,8,21,1,1,0.21098680794239044,0.37092792987823486,0.31594520807266235,0.1745525300502777,0.36506181955337524,0.34344613552093506,0.21237032115459442,0.34259265661239624,0.2728153467178345
8125,10182,012171,TECH DATA CORP,2009429.txt,25nov2008,2008,11,25,1,1,0.23625117540359497,0.4205763339996338,0.36355823278427124,0.19823092222213745,0.4258362948894501,0.3825420141220093,0.2418605387210846,0.3871993124485016,0.321076899766922
8125,10182,012171,TECH DATA CORP,2089267.txt,03mar2009,2009,3,3,1,1,0.208194762468338,0.39518922567367554,0.3559267222881317,0.1836024522781372,0.4008735716342926,0.36823827028274536,0.21728691458702087,0.3713400363922119,0.3278590738773346
8125,10182,012171,TECH DATA CORP,2211936.txt,21may2009,2009,5,21,1,1,0.20297959446907043,0.38853031396865845,0.347629189491272,0.16293348371982574,0.3652515411376953,0.3459056615829468,0.21757006645202637,0.3784608840942383,0.31258338689804077
8125,10182,012171,TECH DATA CORP,2358068.txt,20aug2009,2009,8,20,1,1,0.21462002396583557,0.3663558065891266,0.32612383365631104,0.18546606600284576,0.35807013511657715,0.32542547583580017,0.22577285766601562,0.3449384272098541,0.3008989095687866
8125,10182,012171,TECH DATA CORP,2505507.txt,23nov2009,2009,11,23,1,1,0.18674415349960327,0.3516596555709839,0.3417535424232483,0.16313812136650085,0.35968586802482605,0.33205166459083557,0.1868549883365631,0.32081782817840576,0.32108592987060547
8125,10182,012171,TECH DATA CORP,2710377.txt,02mar2010,2010,3,2,1,1,0.1991063356399536,0.3800881505012512,0.36134350299835205,0.16938373446464539,0.36570310592651367,0.3541102409362793,0.22043904662132263,0.37346357107162476,0.3496546149253845
8125,10182,012171,TECH DATA CORP,3075802.txt,21may2010,2010,5,21,1,1,0.21550625562667847,0.39789068698883057,0.3507544994354248,0.18172919750213623,0.36592501401901245,0.3443794846534729,0.21828915178775787,0.37902310490608215,0.318886935710907
8125,10182,012171,TECH DATA CORP,3247614.txt,19aug2010,2010,8,19,1,1,0.19357708096504211,0.37014997005462646,0.3463785648345947,0.1493198126554489,0.3355026841163635,0.3279101550579071,0.20565937459468842,0.3612074851989746,0.33134007453918457
8125,10182,012171,TECH DATA CORP,3492214.txt,22nov2010,2010,11,22,1,1,0.18697208166122437,0.36307427287101746,0.3280940651893616,0.16010019183158875,0.3608663082122803,0.32958775758743286,0.19244274497032166,0.3410114645957947,0.30420929193496704
8125,10182,012171,TECH DATA CORP,3737051.txt,01mar2011,2011,3,1,1,1,0.19807881116867065,0.3751140832901001,0.36349934339523315,0.1850000023841858,0.3661537766456604,0.35265517234802246,0.1948852241039276,0.3607403039932251,0.3480069935321808
8125,10182,012171,TECH DATA CORP,4014653.txt,23may2011,2011,5,23,1,1,0.21121364831924438,0.3636395037174225,0.3108900189399719,0.1774359494447708,0.3424789011478424,0.31678545475006104,0.2112942337989807,0.346448689699173,0.281284362077713
8125,10182,012171,TECH DATA CORP,4160686.txt,18aug2011,2011,8,18,1,1,0.20983564853668213,0.3468293249607086,0.3175049126148224,0.1782791018486023,0.3376495838165283,0.3225077986717224,0.20835015177726746,0.31771302223205566,0.2685367166996002
8125,10182,012171,TECH DATA CORP,4232715.txt,21nov2011,2011,11,21,1,1,0.2133098691701889,0.379244327545166,0.3520463705062866,0.181613951921463,0.3625752329826355,0.3378668427467346,0.2203793227672577,0.3611893057823181,0.32990559935569763
8125,10182,012171,TECH DATA CORP,4727719.txt,28feb2012,2012,2,28,1,1,0.21041293442249298,0.37706735730171204,0.3457537591457367,0.18258386850357056,0.3666057884693146,0.33929675817489624,0.2269938886165619,0.3455493450164795,0.31215500831604004
8125,10182,012171,TECH DATA CORP,4794484.txt,21may2012,2012,5,21,1,1,0.19570326805114746,0.36174440383911133,0.3394663333892822,0.18227875232696533,0.35961201786994934,0.33005791902542114,0.19633442163467407,0.3337841033935547,0.30277228355407715
8125,10182,012171,TECH DATA CORP,4876578.txt,21aug2012,2012,8,21,1,1,0.2074628323316574,0.38881951570510864,0.34734806418418884,0.1927921324968338,0.37336012721061707,0.3282635807991028,0.21524304151535034,0.37851738929748535,0.3380343019962311
8125,10182,012171,TECH DATA CORP,4938388.txt,20nov2012,2012,11,20,1,1,0.20873716473579407,0.37267428636550903,0.3393287658691406,0.1762266755104065,0.36828380823135376,0.34052008390426636,0.22111572325229645,0.35057002305984497,0.3041591942310333
8125,10182,012171,TECH DATA CORP,5004237.txt,04mar2013,2013,3,4,1,1,0.19679555296897888,0.3489872217178345,0.31680071353912354,0.2014090120792389,0.35538017749786377,0.3359134793281555,0.1836479902267456,0.31974300742149353,0.27573704719543457
8125,10182,012171,TECH DATA CORP,5304649.txt,25feb2014,2014,2,25,1,1,0.20179840922355652,0.38348913192749023,0.3549533784389496,0.1882416009902954,0.3788265883922577,0.35879868268966675,0.20688459277153015,0.3663198947906494,0.324664443731308
8125,10182,012171,TECH DATA CORP,5341481.txt,09apr2014,2014,4,9,1,1,0.2129257321357727,0.3756972551345825,0.3420184254646301,0.20301367342472076,0.368364155292511,0.3501576781272888,0.22537091374397278,0.36645692586898804,0.3124099373817444
8125,10182,012171,TECH DATA CORP,5388883.txt,29may2014,2014,5,29,1,1,0.22296501696109772,0.36851489543914795,0.34747475385665894,0.18884064257144928,0.3624047040939331,0.3309153914451599,0.2165096253156662,0.3295738697052002,0.3296293616294861
8125,10182,012171,TECH DATA CORP,5470261.txt,26aug2014,2014,8,26,1,1,0.20594055950641632,0.35979941487312317,0.33995330333709717,0.18291828036308289,0.357002317905426,0.3324938416481018,0.20599254965782166,0.3359871506690979,0.3252526819705963
8125,10182,012171,TECH DATA CORP,5538143.txt,25nov2014,2014,11,25,1,1,0.23467057943344116,0.3655894100666046,0.3299992084503174,0.19956398010253906,0.37401679158210754,0.34698235988616943,0.2377786636352539,0.3349555730819702,0.29491400718688965
8125,10182,012171,TECH DATA CORP,5639188.txt,19mar2015,2015,3,19,1,1,0.2334112673997879,0.3806411027908325,0.3388718366622925,0.20276039838790894,0.3625478744506836,0.34080615639686584,0.2250005304813385,0.3673149347305298,0.32428303360939026
8125,10182,012171,TECH DATA CORP,5732614.txt,28may2015,2015,5,28,1,1,0.20520827174186707,0.35369664430618286,0.3155694305896759,0.1865493208169937,0.34223729372024536,0.3217257559299469,0.20268020033836365,0.3296884000301361,0.2785997986793518
8125,10182,012171,TECH DATA CORP,5785960.txt,20aug2015,2015,8,20,1,1,0.21196839213371277,0.36014607548713684,0.3413359820842743,0.18674492835998535,0.3390629291534424,0.3154999613761902,0.21342438459396362,0.3512811064720154,0.33434897661209106
8125,10182,012171,TECH DATA CORP,5863843.txt,24nov2015,2015,11,24,1,1,0.21861210465431213,0.37407535314559937,0.33923986554145813,0.19349104166030884,0.3441811203956604,0.32312947511672974,0.2314637452363968,0.35748398303985596,0.32629284262657166
8125,10182,012171,TECH DATA CORP,5929163.txt,03mar2016,2016,3,3,1,1,0.18937885761260986,0.34873899817466736,0.3354736566543579,0.18729984760284424,0.3363848924636841,0.3234044909477234,0.17640593647956848,0.3314284086227417,0.31551992893218994
8125,10182,012171,TECH DATA CORP,6000556.txt,26may2016,2016,5,26,1,1,0.20502905547618866,0.3471963405609131,0.3247251510620117,0.1947956383228302,0.35167086124420166,0.3220168352127075,0.2040892243385315,0.32574236392974854,0.3115517497062683
8125,10182,012171,TECH DATA CORP,6084228.txt,25aug2016,2016,8,25,1,1,0.24372391402721405,0.3676822781562805,0.3137332797050476,0.20446039736270905,0.3436083197593689,0.2984834313392639,0.2495115101337433,0.36122360825538635,0.30520737171173096
8125,10182,012171,TECH DATA CORP,6735030.txt,22nov2016,2016,11,22,1,1,0.21744588017463684,0.37765517830848694,0.33295953273773193,0.1591929793357849,0.33248668909072876,0.31070056557655334,0.23680971562862396,0.37781721353530884,0.3331283628940582
8125,10182,012171,TECH DATA CORP,8693648.txt,08mar2017,2017,3,8,1,1,0.17035622894763947,0.31527626514434814,0.30425137281417847,0.1723179817199707,0.32020676136016846,0.3152830898761749,0.14475828409194946,0.29317033290863037,0.27744364738464355
8125,10182,012171,TECH DATA CORP,10523440.txt,01jun2017,2017,6,1,1,1,0.16579043865203857,0.317840039730072,0.31722697615623474,0.15191605687141418,0.2949167490005493,0.2929633557796478,0.18031810224056244,0.3242342174053192,0.3058503270149231
8125,10182,012171,TECH DATA CORP,10781263.txt,31aug2017,2017,8,31,1,1,0.17737093567848206,0.34766948223114014,0.31742429733276367,0.15441378951072693,0.3221256136894226,0.31929510831832886,0.17106452584266663,0.3258818984031677,0.27200770378112793
8125,10182,012171,TECH DATA CORP,11103835.txt,27nov2017,2017,11,27,1,1,0.20982903242111206,0.37210193276405334,0.32585230469703674,0.17324967682361603,0.3301055431365967,0.3079532980918884,0.2203201949596405,0.36953988671302795,0.3115551769733429
8125,10182,012171,TECH DATA CORP,11318625.txt,08mar2018,2018,3,8,1,1,0.217196524143219,0.3661666810512543,0.3314761817455292,0.19972333312034607,0.35094496607780457,0.3384033739566803,0.21474085748195648,0.3582473695278168,0.30161434412002563
8125,10182,012171,TECH DATA CORP,11507743.txt,31may2018,2018,5,31,1,1,0.21971949934959412,0.36168041825294495,0.3314317464828491,0.17233294248580933,0.32129088044166565,0.3303818702697754,0.22092241048812866,0.3603314757347107,0.3155790865421295
8125,10182,012171,TECH DATA CORP,11778888.txt,30aug2018,2018,8,30,1,1,0.2295869141817093,0.3473517596721649,0.32521381974220276,0.1878635138273239,0.3450610041618347,0.3426763415336609,0.24067874252796173,0.3399997353553772,0.30432218313217163
8125,10182,012171,TECH DATA CORP,12182237.txt,29nov2018,2018,11,29,1,1,0.2289409190416336,0.363970011472702,0.339612752199173,0.21049673855304718,0.3482379913330078,0.3373125195503235,0.22104567289352417,0.34063732624053955,0.32023167610168457
8125,10182,012171,TECH DATA CORP,12332968.txt,07mar2019,2019,3,7,1,1,0.26625311374664307,0.3784794211387634,0.3599753677845001,0.21963420510292053,0.3420712947845459,0.34783658385276794,0.27174830436706543,0.37904661893844604,0.3474976420402527
8125,10182,012171,TECH DATA CORP,12536046.txt,30may2019,2019,5,30,1,1,0.2728278338909149,0.42253291606903076,0.3696836829185486,0.20052966475486755,0.3603735566139221,0.3521724045276642,0.2840476632118225,0.41860467195510864,0.35462555289268494
8125,10182,012171,TECH DATA CORP,12677469.txt,29aug2019,2019,8,29,1,1,0.22706881165504456,0.3769852817058563,0.36057525873184204,0.21499821543693542,0.37577295303344727,0.37312155961990356,0.22260205447673798,0.358074426651001,0.3334788978099823
8220,10299,012216,LINEAR TECHNOLOGY CORP,690907.txt,15jan2003,2003,1,15,1,1,0.2348136305809021,0.3315981924533844,0.2767694592475891,0.20575876533985138,0.35546016693115234,0.3327428996562958,0.2387828528881073,0.31918179988861084,0.25619667768478394
8220,10299,012216,LINEAR TECHNOLOGY CORP,716904.txt,16apr2003,2003,4,16,1,1,0.22894436120986938,0.34321191906929016,0.29701241850852966,0.2127772569656372,0.38731133937835693,0.36799871921539307,0.22324563562870026,0.32152318954467773,0.27100706100463867
8220,10299,012216,LINEAR TECHNOLOGY CORP,754422.txt,23jul2003,2003,7,23,1,1,0.21383975446224213,0.33758050203323364,0.2947424650192261,0.19059357047080994,0.3526094853878021,0.35449451208114624,0.2064235806465149,0.3052244484424591,0.24590043723583221
8220,10299,012216,LINEAR TECHNOLOGY CORP,788919.txt,15oct2003,2003,10,15,1,1,0.22841480374336243,0.337455153465271,0.2954240143299103,0.1889672726392746,0.3471090495586395,0.34630870819091797,0.23309466242790222,0.32459914684295654,0.27127012610435486
8220,10299,012216,LINEAR TECHNOLOGY CORP,825959.txt,14jan2004,2004,1,14,1,1,0.21818426251411438,0.3234032392501831,0.27928417921066284,0.1780192106962204,0.3242339491844177,0.32684457302093506,0.21954399347305298,0.308793842792511,0.24958786368370056
8220,10299,012216,LINEAR TECHNOLOGY CORP,864793.txt,14apr2004,2004,4,14,1,1,0.22963044047355652,0.3453126847743988,0.29726165533065796,0.1829310655593872,0.3283870220184326,0.3095749020576477,0.23415663838386536,0.3374972641468048,0.27948272228240967
8220,10299,012216,LINEAR TECHNOLOGY CORP,910983.txt,21jul2004,2004,7,21,1,1,0.23158718645572662,0.33858203887939453,0.3033187985420227,0.17754684388637543,0.3224695920944214,0.33090740442276,0.23944395780563354,0.3273136615753174,0.27635371685028076
8220,10299,012216,LINEAR TECHNOLOGY CORP,949330.txt,13oct2004,2004,10,13,1,1,0.2375655621290207,0.3236311972141266,0.2769574224948883,0.20567327737808228,0.3497570753097534,0.3509775400161743,0.23988790810108185,0.30922651290893555,0.25208529829978943
8220,10299,012216,LINEAR TECHNOLOGY CORP,999391.txt,19jan2005,2005,1,19,1,1,0.2318018525838852,0.3426281809806824,0.3120573163032532,0.1984667330980301,0.3560355603694916,0.3426002860069275,0.24085888266563416,0.335502952337265,0.3001416027545929
8220,10299,012216,LINEAR TECHNOLOGY CORP,1040085.txt,20apr2005,2005,4,20,1,1,0.21406784653663635,0.3404771685600281,0.3101697564125061,0.15833163261413574,0.32242551445961,0.33899593353271484,0.22047606110572815,0.33183223009109497,0.28899243474006653
8220,10299,012216,LINEAR TECHNOLOGY CORP,1089778.txt,27jul2005,2005,7,27,1,0,0.19669517874717712,0.31010007858276367,0.28797242045402527,0.19669517874717712,0.31010007858276367,0.28797242045402527,,,
8220,10299,012216,LINEAR TECHNOLOGY CORP,1140181.txt,19oct2005,2005,10,19,1,1,0.22571590542793274,0.334747850894928,0.31705668568611145,0.1919868290424347,0.3754093050956726,0.4111878275871277,0.23436735570430756,0.3065766990184784,0.27310436964035034
8220,10299,012216,LINEAR TECHNOLOGY CORP,1190824.txt,18jan2006,2006,1,18,1,1,0.2077839970588684,0.3070870637893677,0.28906238079071045,0.16920101642608643,0.35128647089004517,0.40738219022750854,0.2113945186138153,0.2840549051761627,0.24127116799354553
8220,10299,012216,LINEAR TECHNOLOGY CORP,1255970.txt,19apr2006,2006,4,19,1,1,0.21849888563156128,0.3147745728492737,0.2946309745311737,0.16695785522460938,0.3340684175491333,0.3570556342601776,0.22483989596366882,0.29464712738990784,0.2591061294078827
8220,10299,012216,LINEAR TECHNOLOGY CORP,1337431.txt,26jul2006,2006,7,26,1,1,0.22529758512973785,0.3230445683002472,0.2993723452091217,0.17983001470565796,0.35260194540023804,0.38748466968536377,0.23020200431346893,0.28418096899986267,0.2364705204963684
8220,10299,012216,LINEAR TECHNOLOGY CORP,1399930.txt,18oct2006,2006,10,18,1,1,0.2239510416984558,0.30662572383880615,0.2712968587875366,0.17893323302268982,0.34398818016052246,0.36674144864082336,0.2282586693763733,0.28143608570098877,0.22761011123657227
8220,10299,012216,LINEAR TECHNOLOGY CORP,1446418.txt,17jan2007,2007,1,17,1,1,0.21985310316085815,0.331165611743927,0.3092949390411377,0.18748769164085388,0.33815282583236694,0.3364468812942505,0.22058627009391785,0.3138861060142517,0.2860611081123352
8220,10299,012216,LINEAR TECHNOLOGY CORP,1523875.txt,18apr2007,2007,4,18,1,1,0.19924956560134888,0.3151540756225586,0.3206203579902649,0.17359602451324463,0.3235529959201813,0.3564535975456238,0.1978486180305481,0.290663480758667,0.2887098789215088
8220,10299,012216,LINEAR TECHNOLOGY CORP,1599779.txt,25jul2007,2007,7,25,1,1,0.2108674943447113,0.32551509141921997,0.3197631239891052,0.1769130527973175,0.3300122022628784,0.36427250504493713,0.2215031385421753,0.30027034878730774,0.267772912979126
8220,10299,012216,LINEAR TECHNOLOGY CORP,1657641.txt,17oct2007,2007,10,17,1,1,0.21139124035835266,0.33838340640068054,0.3361626863479614,0.17799976468086243,0.342363566160202,0.37937843799591064,0.20852398872375488,0.30831167101860046,0.29228103160858154
8220,10299,012216,LINEAR TECHNOLOGY CORP,1737017.txt,16jan2008,2008,1,16,1,1,0.2348816841840744,0.34287670254707336,0.31930747628211975,0.1675792932510376,0.3215790390968323,0.34827905893325806,0.24813571572303772,0.335110604763031,0.2958613634109497
8220,10299,012216,LINEAR TECHNOLOGY CORP,1824436.txt,16apr2008,2008,4,16,1,1,0.2322370558977127,0.3471989035606384,0.30128589272499084,0.16343067586421967,0.31219059228897095,0.33032065629959106,0.24591022729873657,0.33992689847946167,0.273512065410614
8220,10299,012216,LINEAR TECHNOLOGY CORP,1902687.txt,23jul2008,2008,7,23,1,1,0.23922857642173767,0.35222578048706055,0.32165491580963135,0.1736069619655609,0.3448219895362854,0.3638520836830139,0.2501172125339508,0.3185731768608093,0.26632779836654663
8220,10299,012216,LINEAR TECHNOLOGY CORP,1993120.txt,15oct2008,2008,10,15,1,1,0.25046759843826294,0.35622119903564453,0.31157076358795166,0.18298058211803436,0.34591031074523926,0.3464907109737396,0.2518298327922821,0.3371298909187317,0.2838980257511139
8220,10299,012216,LINEAR TECHNOLOGY CORP,2070886.txt,14jan2009,2009,1,14,1,1,0.21901541948318481,0.33650636672973633,0.3137262463569641,0.18524444103240967,0.3510016202926636,0.36341387033462524,0.22164911031723022,0.3049856126308441,0.2693808674812317
8220,10299,012216,LINEAR TECHNOLOGY CORP,2170158.txt,15apr2009,2009,4,15,1,1,0.22666504979133606,0.3316478133201599,0.2921221852302551,0.19190001487731934,0.373257577419281,0.3599337935447693,0.23091915249824524,0.30741268396377563,0.25043973326683044
8220,10299,012216,LINEAR TECHNOLOGY CORP,2303466.txt,22jul2009,2009,7,22,1,1,0.22578394412994385,0.34242886304855347,0.31319648027420044,0.1978757530450821,0.3706975281238556,0.3612317144870758,0.22837138175964355,0.29631203413009644,0.25785866379737854
8220,10299,012216,LINEAR TECHNOLOGY CORP,2490874.txt,14oct2009,2009,10,14,1,1,0.23019030690193176,0.34108060598373413,0.29153379797935486,0.18744151294231415,0.35665932297706604,0.3516908288002014,0.233772873878479,0.31387078762054443,0.24270185828208923
8220,10299,012216,LINEAR TECHNOLOGY CORP,2677044.txt,13jan2010,2010,1,13,1,1,0.2210124433040619,0.32852667570114136,0.28345435857772827,0.18134215474128723,0.3297806978225708,0.32378873229026794,0.22972261905670166,0.3086531460285187,0.2465168535709381
8220,10299,012216,LINEAR TECHNOLOGY CORP,3021106.txt,14apr2010,2010,4,14,1,1,0.2057173252105713,0.34734928607940674,0.2935876250267029,0.1643814742565155,0.3354373574256897,0.327861487865448,0.2181043028831482,0.33684587478637695,0.2637518346309662
8220,10299,012216,LINEAR TECHNOLOGY CORP,3215480.txt,21jul2010,2010,7,21,1,1,0.22830229997634888,0.33397623896598816,0.2968526780605316,0.18697011470794678,0.34560829401016235,0.336078941822052,0.2386000007390976,0.31083184480667114,0.2593650817871094
8220,10299,012216,LINEAR TECHNOLOGY CORP,3397777.txt,13oct2010,2010,10,13,1,1,0.23770049214363098,0.34456413984298706,0.293056845664978,0.16901709139347076,0.3421882390975952,0.3428203761577606,0.2516474723815918,0.3213064670562744,0.24568592011928558
8220,10299,012216,LINEAR TECHNOLOGY CORP,3646994.txt,19jan2011,2011,1,19,1,1,0.19464077055454254,0.3244971036911011,0.2763720750808716,0.17330878973007202,0.3495009243488312,0.3433651030063629,0.19756487011909485,0.2881815433502197,0.2176235020160675
8220,10299,012216,LINEAR TECHNOLOGY CORP,3940496.txt,20apr2011,2011,4,20,1,1,0.24443742632865906,0.37249302864074707,0.3001563549041748,0.19322708249092102,0.36018678545951843,0.3460739254951477,0.252839595079422,0.35155799984931946,0.25462836027145386
8220,10299,012216,LINEAR TECHNOLOGY CORP,4141587.txt,27jul2011,2011,7,27,1,1,0.24994432926177979,0.3557853102684021,0.2918783724308014,0.19387094676494598,0.3507346510887146,0.34116464853286743,0.2610177993774414,0.3327910304069519,0.24568277597427368
8220,10299,012216,LINEAR TECHNOLOGY CORP,4201537.txt,19oct2011,2011,10,19,1,1,0.23406977951526642,0.35858994722366333,0.31329262256622314,0.1892898678779602,0.3560926914215088,0.34801650047302246,0.24437305331230164,0.3386753797531128,0.2759632468223572
8220,10299,012216,LINEAR TECHNOLOGY CORP,4703528.txt,18jan2012,2012,1,18,1,1,0.2148873656988144,0.3326762616634369,0.29123079776763916,0.18185052275657654,0.33452147245407104,0.3215363025665283,0.22011767327785492,0.3115210235118866,0.25687330961227417
8220,10299,012216,LINEAR TECHNOLOGY CORP,4778730.txt,18apr2012,2012,4,18,1,1,0.23835289478302002,0.31975656747817993,0.27229762077331543,0.16813412308692932,0.3407975733280182,0.34343746304512024,0.25037264823913574,0.2798234224319458,0.2083473801612854
8220,10299,012216,LINEAR TECHNOLOGY CORP,4861783.txt,25jul2012,2012,7,25,1,1,0.24366648495197296,0.3533381521701813,0.31527024507522583,0.1897243708372116,0.3481943607330322,0.3491048216819763,0.25800320506095886,0.3290629982948303,0.272083044052124
8220,10299,012216,LINEAR TECHNOLOGY CORP,4916976.txt,17oct2012,2012,10,17,1,1,0.263069212436676,0.35571348667144775,0.30288559198379517,0.2105003297328949,0.37054839730262756,0.3600911498069763,0.271559476852417,0.3347972631454468,0.25806498527526855
8220,10299,012216,LINEAR TECHNOLOGY CORP,4989285.txt,16jan2013,2013,1,16,1,1,0.26220235228538513,0.3485286235809326,0.30658403038978577,0.19138658046722412,0.3499687910079956,0.34961357712745667,0.2827850580215454,0.32305607199668884,0.26093581318855286
8220,10299,012216,LINEAR TECHNOLOGY CORP,5061791.txt,17apr2013,2013,4,17,1,1,0.23469901084899902,0.32233893871307373,0.29467982053756714,0.17520460486412048,0.3262389600276947,0.3224273920059204,0.23883715271949768,0.28794264793395996,0.24974171817302704
8220,10299,012216,LINEAR TECHNOLOGY CORP,5119699.txt,24jul2013,2013,7,24,1,1,0.22700035572052002,0.3353618383407593,0.31154665350914,0.1934966742992401,0.35291391611099243,0.34860044717788696,0.2328072339296341,0.2964397072792053,0.2617276608943939
8220,10299,012216,LINEAR TECHNOLOGY CORP,5192532.txt,16oct2013,2013,10,16,1,1,0.27222999930381775,0.38523268699645996,0.3299214243888855,0.19273361563682556,0.359924852848053,0.36740434169769287,0.28912752866744995,0.3630693554878235,0.281575083732605
8220,10299,012216,LINEAR TECHNOLOGY CORP,5249982.txt,15jan2014,2014,1,15,1,1,0.24271312355995178,0.3449774384498596,0.32334572076797485,0.1964884251356125,0.34968486428260803,0.35355404019355774,0.25145602226257324,0.31716808676719666,0.2771204710006714
8220,10299,012216,LINEAR TECHNOLOGY CORP,5316272.txt,16apr2014,2014,4,16,1,1,0.2418994903564453,0.3559488356113434,0.34203392267227173,0.18604733049869537,0.3596472144126892,0.362373411655426,0.2601168155670166,0.325229287147522,0.3015533685684204
8220,10299,012216,LINEAR TECHNOLOGY CORP,5410532.txt,23jul2014,2014,7,23,1,1,0.224400132894516,0.33373385667800903,0.3229696750640869,0.17914874851703644,0.34238266944885254,0.35363852977752686,0.2506883144378662,0.30485156178474426,0.272030234336853
8220,10299,012216,LINEAR TECHNOLOGY CORP,5493510.txt,15oct2014,2014,10,15,1,1,0.24712499976158142,0.3450162708759308,0.32388579845428467,0.17695806920528412,0.3456118702888489,0.35105952620506287,0.2665814757347107,0.32680338621139526,0.2939439117908478
8220,10299,012216,LINEAR TECHNOLOGY CORP,5597413.txt,14jan2015,2015,1,14,1,1,0.2613292932510376,0.36671632528305054,0.3171878457069397,0.1915368139743805,0.3506081700325012,0.3590550422668457,0.2797849774360657,0.35616788268089294,0.28488415479660034
8220,10299,012216,LINEAR TECHNOLOGY CORP,5661938.txt,15apr2015,2015,4,15,1,1,0.23593038320541382,0.3531997799873352,0.324259877204895,0.18679091334342957,0.3444668650627136,0.33899936079978943,0.2495594322681427,0.34116941690444946,0.294389545917511
